  Time(sec)     RMS      ENVELOPE
    2.4800  0.18406E-05  0.29263E-05
    2.4900  0.18193E-05  0.27886E-05
    2.5000  0.18122E-05  0.26509E-05
    2.5100  0.18135E-05  0.25132E-05
    2.5200  0.18177E-05  0.23756E-05
    2.5300  0.18216E-05  0.22379E-05
    2.5400  0.18237E-05  0.21002E-05
    2.5500  0.18246E-05  0.19625E-05
    2.5600  0.18248E-05  0.18248E-05
    2.5700  0.18243E-05  0.19962E-05
    2.5800  0.18219E-05  0.21675E-05
    2.5900  0.18163E-05  0.23389E-05
    2.6000  0.18065E-05  0.25103E-05
    2.6100  0.17952E-05  0.26816E-05
    2.6200  0.17895E-05  0.28530E-05
    2.6300  0.18017E-05  0.30244E-05
    2.6400  0.18468E-05  0.31957E-05
    2.6500  0.19390E-05  0.33671E-05
    2.6600  0.20870E-05  0.35385E-05
    2.6700  0.22914E-05  0.37098E-05
    2.6800  0.25458E-05  0.38812E-05
    2.6900  0.28399E-05  0.40525E-05
    2.7000  0.31628E-05  0.42239E-05
    2.7100  0.35040E-05  0.43953E-05
    2.7200  0.38544E-05  0.45666E-05
    2.7300  0.42069E-05  0.47380E-05
    2.7400  0.45558E-05  0.49094E-05
    2.7500  0.48959E-05  0.50807E-05
    2.7600  0.52216E-05  0.52521E-05
    2.7700  0.55259E-05  0.54235E-05
    2.7800  0.58015E-05  0.55948E-05
    2.7900  0.60416E-05  0.57662E-05
    2.8000  0.62415E-05  0.59376E-05
    2.8100  0.63989E-05  0.61089E-05
    2.8200  0.65142E-05  0.62803E-05
    2.8300  0.65884E-05  0.64516E-05
    2.8400  0.66230E-05  0.66230E-05
    2.8500  0.66191E-05  0.66738E-05
    2.8600  0.65787E-05  0.67246E-05
    2.8700  0.65053E-05  0.67753E-05
    2.8800  0.64052E-05  0.68261E-05
    2.8900  0.62866E-05  0.68769E-05
    2.9000  0.61591E-05  0.69277E-05
    2.9100  0.60324E-05  0.69785E-05
    2.9200  0.59149E-05  0.70292E-05
    2.9300  0.58123E-05  0.70800E-05
    2.9400  0.57270E-05  0.71308E-05
    2.9500  0.56576E-05  0.71816E-05
    2.9600  0.55995E-05  0.72324E-05
    2.9700  0.55463E-05  0.72831E-05
    2.9800  0.54899E-05  0.73339E-05
    2.9900  0.54213E-05  0.73847E-05
    3.0000  0.53300E-05  0.74355E-05
    3.0100  0.52057E-05  0.74862E-05
    3.0200  0.50407E-05  0.75370E-05
    3.0300  0.48324E-05  0.75878E-05
    3.0400  0.45862E-05  0.76386E-05
    3.0500  0.43159E-05  0.76894E-05
    3.0600  0.40416E-05  0.77401E-05
    3.0700  0.37851E-05  0.77909E-05
    3.0800  0.35663E-05  0.78417E-05
    3.0900  0.34019E-05  0.78925E-05
    3.1000  0.33057E-05  0.79433E-05
    3.1100  0.32882E-05  0.79940E-05
    3.1200  0.33546E-05  0.80448E-05
    3.1300  0.35026E-05  0.80956E-05
    3.1400  0.37221E-05  0.81464E-05
    3.1500  0.39978E-05  0.81971E-05
    3.1600  0.43126E-05  0.82479E-05
    3.1700  0.46504E-05  0.82987E-05
    3.1800  0.49984E-05  0.83495E-05
    3.1900  0.53484E-05  0.84003E-05
    3.2000  0.56959E-05  0.84510E-05
    3.2100  0.60402E-05  0.85018E-05
    3.2200  0.63836E-05  0.85526E-05
    3.2300  0.67301E-05  0.86034E-05
    3.2400  0.70815E-05  0.86542E-05
    3.2500  0.74348E-05  0.87049E-05
    3.2600  0.77819E-05  0.87557E-05
    3.2700  0.81109E-05  0.88065E-05
    3.2800  0.84097E-05  0.88573E-05
    3.2900  0.86658E-05  0.89080E-05
    3.3000  0.88669E-05  0.89588E-05
    3.3100  0.90013E-05  0.90096E-05
    3.3200  0.90604E-05  0.90604E-05
    3.3300  0.90409E-05  0.89413E-05
    3.3400  0.89460E-05  0.88222E-05
    3.3500  0.87852E-05  0.87031E-05
    3.3600  0.85726E-05  0.85840E-05
    3.3700  0.83248E-05  0.84649E-05
    3.3800  0.80603E-05  0.83458E-05
    3.3900  0.77979E-05  0.82267E-05
    3.4000  0.75563E-05  0.81076E-05
    3.4100  0.73517E-05  0.79885E-05
    3.4200  0.71972E-05  0.78694E-05
    3.4300  0.71002E-05  0.77503E-05
    3.4400  0.70607E-05  0.76312E-05
    3.4500  0.70689E-05  0.75121E-05
    3.4600  0.71049E-05  0.73930E-05
    3.4700  0.71422E-05  0.72739E-05
    3.4800  0.71548E-05  0.71548E-05
    3.4900  0.71230E-05  0.71658E-05
    3.5000  0.70382E-05  0.71768E-05
    3.5100  0.69038E-05  0.71878E-05
    3.5200  0.67350E-05  0.71988E-05
    3.5300  0.65537E-05  0.72098E-05
    3.5400  0.63837E-05  0.72208E-05
    3.5500  0.62444E-05  0.72318E-05
    3.5600  0.61490E-05  0.72428E-05
    3.5700  0.61038E-05  0.72538E-05
    3.5800  0.61086E-05  0.72648E-05
    3.5900  0.61574E-05  0.72758E-05
    3.6000  0.62399E-05  0.72868E-05
    3.6100  0.63451E-05  0.72978E-05
    3.6200  0.64640E-05  0.73088E-05
    3.6300  0.65898E-05  0.73198E-05
    3.6400  0.67172E-05  0.73308E-05
    3.6500  0.68413E-05  0.73418E-05
    3.6600  0.69573E-05  0.73528E-05
    3.6700  0.70609E-05  0.73638E-05
    3.6800  0.71495E-05  0.73748E-05
    3.6900  0.72228E-05  0.73858E-05
    3.7000  0.72826E-05  0.73968E-05
    3.7100  0.73322E-05  0.74078E-05
    3.7200  0.73747E-05  0.74188E-05
    3.7300  0.74110E-05  0.74298E-05
    3.7400  0.74386E-05  0.74408E-05
    3.7500  0.74518E-05  0.74518E-05
    3.7600  0.74433E-05  0.74361E-05
    3.7700  0.74080E-05  0.74203E-05
    3.7800  0.73452E-05  0.74046E-05
    3.7900  0.72602E-05  0.73889E-05
    3.8000  0.71633E-05  0.73732E-05
    3.8100  0.70673E-05  0.73574E-05
    3.8200  0.69847E-05  0.73417E-05
    3.8300  0.69245E-05  0.73260E-05
    3.8400  0.68913E-05  0.73103E-05
    3.8500  0.68837E-05  0.72945E-05
    3.8600  0.68958E-05  0.72788E-05
    3.8700  0.69207E-05  0.72631E-05
    3.8800  0.69527E-05  0.72474E-05
    3.8900  0.69884E-05  0.72316E-05
    3.9000  0.70263E-05  0.72159E-05
    3.9100  0.70653E-05  0.72002E-05
    3.9200  0.71030E-05  0.71845E-05
    3.9300  0.71346E-05  0.71687E-05
    3.9400  0.71530E-05  0.71530E-05
    3.9500  0.71512E-05  0.70874E-05
    3.9600  0.71236E-05  0.70217E-05
    3.9700  0.70678E-05  0.69561E-05
    3.9800  0.69843E-05  0.68904E-05
    3.9900  0.68766E-05  0.68248E-05
    4.0000  0.67524E-05  0.67591E-05
    4.0100  0.66227E-05  0.66935E-05
    4.0200  0.65009E-05  0.66278E-05
    4.0300  0.63988E-05  0.65622E-05
    4.0400  0.63232E-05  0.64965E-05
    4.0500  0.62741E-05  0.64309E-05
    4.0600  0.62448E-05  0.63652E-05
    4.0700  0.62252E-05  0.62996E-05
    4.0800  0.62041E-05  0.62339E-05
    4.0900  0.61717E-05  0.61683E-05
    4.1000  0.61193E-05  0.61026E-05
    4.1100  0.60394E-05  0.60370E-05
    4.1200  0.59250E-05  0.59713E-05
    4.1300  0.57703E-05  0.59057E-05
    4.1400  0.55700E-05  0.58400E-05
    4.1500  0.53206E-05  0.57744E-05
    4.1600  0.50215E-05  0.57087E-05
    4.1700  0.46765E-05  0.56431E-05
    4.1800  0.42942E-05  0.55774E-05
    4.1900  0.38889E-05  0.55118E-05
    4.2000  0.34824E-05  0.54461E-05
    4.2100  0.31057E-05  0.53805E-05
    4.2200  0.27996E-05  0.53148E-05
    4.2300  0.26106E-05  0.52492E-05
    4.2400  0.25731E-05  0.51835E-05
    4.2500  0.26872E-05  0.51179E-05
    4.2600  0.29157E-05  0.50522E-05
    4.2700  0.32060E-05  0.49866E-05
    4.2800  0.35102E-05  0.49209E-05
    4.2900  0.37932E-05  0.48553E-05
    4.3000  0.40327E-05  0.47896E-05
    4.3100  0.42172E-05  0.47240E-05
    4.3200  0.43448E-05  0.46583E-05
    4.3300  0.44209E-05  0.45927E-05
    4.3400  0.44557E-05  0.45270E-05
    4.3500  0.44614E-05  0.44614E-05
    4.3600  0.44501E-05  0.45141E-05
    4.3700  0.44333E-05  0.45668E-05
    4.3800  0.44213E-05  0.46196E-05
    4.3900  0.44220E-05  0.46723E-05
    4.4000  0.44402E-05  0.47250E-05
    4.4100  0.44780E-05  0.47778E-05
    4.4200  0.45351E-05  0.48305E-05
    4.4300  0.46106E-05  0.48832E-05
    4.4400  0.47028E-05  0.49360E-05
    4.4500  0.48082E-05  0.49887E-05
    4.4600  0.49206E-05  0.50414E-05
    4.4700  0.50319E-05  0.50942E-05
    4.4800  0.51321E-05  0.51469E-05
    4.4900  0.52098E-05  0.51997E-05
    4.5000  0.52524E-05  0.52524E-05
    4.5100  0.52482E-05  0.51783E-05
    4.5200  0.51894E-05  0.51042E-05
    4.5300  0.50738E-05  0.50301E-05
    4.5400  0.49044E-05  0.49560E-05
    4.5500  0.46901E-05  0.48819E-05
    4.5600  0.44461E-05  0.48078E-05
    4.5700  0.41935E-05  0.47337E-05
    4.5800  0.39568E-05  0.46596E-05
    4.5900  0.37589E-05  0.45856E-05
    4.6000  0.36164E-05  0.45115E-05
    4.6100  0.35365E-05  0.44374E-05
    4.6200  0.35160E-05  0.43633E-05
    4.6300  0.35435E-05  0.42892E-05
    4.6400  0.36032E-05  0.42151E-05
    4.6500  0.36777E-05  0.41410E-05
    4.6600  0.37498E-05  0.40669E-05
    4.6700  0.38056E-05  0.39928E-05
    4.6800  0.38371E-05  0.39187E-05
    4.6900  0.38446E-05  0.38446E-05
    4.7000  0.38371E-05  0.39059E-05
    4.7100  0.38291E-05  0.39671E-05
    4.7200  0.38367E-05  0.40284E-05
    4.7300  0.38732E-05  0.40896E-05
    4.7400  0.39455E-05  0.41509E-05
    4.7500  0.40507E-05  0.42121E-05
    4.7600  0.41758E-05  0.42733E-05
    4.7700  0.42999E-05  0.43346E-05
    4.7800  0.44004E-05  0.43958E-05
    4.7900  0.44571E-05  0.44571E-05
    4.8000  0.44557E-05  0.45146E-05
    4.8100  0.43892E-05  0.45722E-05
    4.8200  0.42569E-05  0.46298E-05
    4.8300  0.40627E-05  0.46873E-05
    4.8400  0.38118E-05  0.47449E-05
    4.8500  0.35097E-05  0.48024E-05
    4.8600  0.31621E-05  0.48600E-05
    4.8700  0.27761E-05  0.49175E-05
    4.8800  0.23634E-05  0.49751E-05
    4.8900  0.19473E-05  0.50327E-05
    4.9000  0.15773E-05  0.50902E-05
    4.9100  0.13498E-05  0.51478E-05
    4.9200  0.13804E-05  0.52053E-05
    4.9300  0.16713E-05  0.52629E-05
    4.9400  0.21153E-05  0.53204E-05
    4.9500  0.26227E-05  0.53780E-05
    4.9600  0.31450E-05  0.54356E-05
    4.9700  0.36561E-05  0.54931E-05
    4.9800  0.41399E-05  0.55507E-05
    4.9900  0.45842E-05  0.56082E-05
    5.0000  0.49783E-05  0.56658E-05
    5.0100  0.53129E-05  0.57233E-05
    5.0200  0.55815E-05  0.57809E-05
    5.0300  0.57817E-05  0.58385E-05
    5.0400  0.59156E-05  0.58960E-05
    5.0500  0.59891E-05  0.59536E-05
    5.0600  0.60111E-05  0.60111E-05
    5.0700  0.59918E-05  0.60116E-05
    5.0800  0.59408E-05  0.60120E-05
    5.0900  0.58645E-05  0.60125E-05
    5.1000  0.57635E-05  0.60129E-05
    5.1100  0.56327E-05  0.60133E-05
    5.1200  0.54645E-05  0.60138E-05
    5.1300  0.52507E-05  0.60142E-05
    5.1400  0.49862E-05  0.60147E-05
    5.1500  0.46706E-05  0.60151E-05
    5.1600  0.43098E-05  0.60156E-05
