  Time(sec)     RMS      ENVELOPE
    5.6200  0.24399E-05  0.45084E-05
    5.6300  0.25505E-05  0.45346E-05
    5.6400  0.26996E-05  0.45608E-05
    5.6500  0.28664E-05  0.45869E-05
    5.6600  0.30371E-05  0.46131E-05
    5.6700  0.32077E-05  0.46392E-05
    5.6800  0.33812E-05  0.46654E-05
    5.6900  0.35620E-05  0.46915E-05
    5.7000  0.37525E-05  0.47177E-05
    5.7100  0.39528E-05  0.47438E-05
    5.7200  0.41589E-05  0.47700E-05
    5.7300  0.43623E-05  0.47961E-05
    5.7400  0.45511E-05  0.48223E-05
    5.7500  0.47131E-05  0.48484E-05
    5.7600  0.48350E-05  0.48746E-05
    5.7700  0.49008E-05  0.49008E-05
    5.7800  0.48913E-05  0.48387E-05
    5.7900  0.47896E-05  0.47767E-05
    5.8000  0.45875E-05  0.47147E-05
    5.8100  0.42878E-05  0.46527E-05
    5.8200  0.39045E-05  0.45906E-05
    5.8300  0.34591E-05  0.45286E-05
    5.8400  0.29762E-05  0.44666E-05
    5.8500  0.24801E-05  0.44046E-05
    5.8600  0.19943E-05  0.43425E-05
    5.8700  0.15497E-05  0.42805E-05
    5.8800  0.12031E-05  0.42185E-05
    5.8900  0.10572E-05  0.41565E-05
    5.9000  0.11893E-05  0.40945E-05
    5.9100  0.15322E-05  0.40324E-05
    5.9200  0.19768E-05  0.39704E-05
    5.9300  0.24505E-05  0.39084E-05
    5.9400  0.28989E-05  0.38464E-05
    5.9500  0.32736E-05  0.37843E-05
    5.9600  0.35350E-05  0.37223E-05
    5.9700  0.36603E-05  0.36603E-05
    5.9800  0.36505E-05  0.38020E-05
    5.9900  0.35351E-05  0.39438E-05
    6.0000  0.33731E-05  0.40856E-05
    6.0100  0.32466E-05  0.42273E-05
    6.0200  0.32386E-05  0.43691E-05
    6.0300  0.33966E-05  0.45109E-05
    6.0400  0.37093E-05  0.46526E-05
    6.0500  0.41214E-05  0.47944E-05
    6.0600  0.45633E-05  0.49361E-05
    6.0700  0.49696E-05  0.50779E-05
    6.0800  0.52860E-05  0.52197E-05
    6.0900  0.54721E-05  0.53614E-05
    6.1000  0.55032E-05  0.55032E-05
    6.1100  0.53718E-05  0.54354E-05
    6.1200  0.50873E-05  0.53676E-05
    6.1300  0.46718E-05  0.52998E-05
    6.1400  0.41560E-05  0.52320E-05
    6.1500  0.35736E-05  0.51642E-05
    6.1600  0.29592E-05  0.50964E-05
    6.1700  0.23473E-05  0.50286E-05
    6.1800  0.17719E-05  0.49608E-05
    6.1900  0.12743E-05  0.48930E-05
    6.2000  0.93954E-06  0.48252E-05
    6.2100  0.92249E-06  0.47574E-05
    6.2200  0.12282E-05  0.46896E-05
    6.2300  0.16868E-05  0.46219E-05
    6.2400  0.21914E-05  0.45541E-05
    6.2500  0.26898E-05  0.44863E-05
    6.2600  0.31488E-05  0.44185E-05
    6.2700  0.35421E-05  0.43507E-05
    6.2800  0.38479E-05  0.42829E-05
    6.2900  0.40514E-05  0.42151E-05
    6.3000  0.41473E-05  0.41473E-05
    6.3100  0.41407E-05  0.42045E-05
