     FRE.     REAL.    IMAG.    AMP.
   27.5542 0.69348782E-03 -.10489469E-03 0.70137595E-03
   27.6519 0.64815726E-03 -.20715139E-03 0.68045541E-03
   27.7496 0.66886080E-03 -.27114607E-03 0.72173052E-03
   27.8473 0.62003493E-03 -.35353928E-03 0.71374601E-03
   27.9450 0.60693274E-03 -.38095747E-03 0.71658631E-03
   28.0427 0.61492529E-03 -.45005241E-03 0.76202379E-03
   28.1405 0.55115682E-03 -.52310299E-03 0.75987534E-03
   28.2382 0.52656588E-03 -.57354540E-03 0.77860511E-03
   28.3359 0.48989285E-03 -.61644841E-03 0.78740309E-03
   28.4336 0.40529776E-03 -.62854838E-03 0.74788992E-03
   28.5313 0.31293766E-03 -.66961918E-03 0.73913450E-03
   28.6290 0.27000502E-03 -.66748809E-03 0.72002993E-03
   28.7267 0.19312548E-03 -.66774368E-03 0.69511082E-03
   28.8244 0.13472563E-03 -.70418644E-03 0.71695854E-03
   28.9221 0.84731306E-04 -.65363519E-03 0.65910420E-03
   29.0198 -.56497724E-05 -.64687937E-03 0.64690405E-03
   29.1176 -.21480895E-04 -.61894837E-03 0.61932101E-03
   29.2153 -.10088601E-03 -.58217143E-03 0.59084815E-03
   29.3130 -.16223158E-03 -.54500182E-03 0.56863530E-03
   29.4107 -.16599445E-03 -.46944263E-03 0.49792626E-03
   29.5084 -.22556852E-03 -.44427995E-03 0.49826282E-03
   29.6061 -.24530574E-03 -.39182053E-03 0.46227506E-03
   29.7038 -.25744954E-03 -.29748352E-03 0.39341673E-03
   29.8015 -.26540647E-03 -.24877925E-03 0.36377425E-03
   29.8992 -.25991339E-03 -.23237419E-03 0.34864413E-03
   29.9969 -.23476972E-03 -.11479240E-03 0.26133141E-03
   30.0947 -.23768417E-03 -.88337947E-04 0.25356925E-03
   30.1924 -.17188289E-03 -.20570336E-04 0.17310941E-03
   30.2901 -.16527009E-03 0.54403947E-04 0.17399422E-03
   30.3878 -.13291526E-03 0.67963061E-04 0.14928309E-03
   30.4855 -.54383414E-04 0.10765043E-03 0.12060750E-03
   30.5832 -.32780786E-05 0.17054460E-03 0.17057611E-03
   30.6809 0.44462540E-04 0.18448516E-03 0.18976747E-03
   30.7786 0.12098782E-03 0.18792105E-03 0.22350028E-03
   30.8763 0.16303096E-03 0.17990867E-03 0.24278843E-03
   30.9740 0.26395338E-03 0.17956980E-03 0.31924396E-03
   31.0718 0.27531481E-03 0.14696628E-03 0.31208547E-03
   31.1695 0.35295563E-03 0.12680414E-03 0.37504261E-03
   31.2672 0.40217608E-03 0.89796755E-04 0.41207895E-03
   31.3649 0.45275353E-03 0.96763513E-04 0.46297835E-03
   31.4626 0.51265728E-03 0.42676849E-04 0.51443058E-03
   31.5603 0.54292480E-03 -.91151123E-05 0.54300128E-03
   31.6580 0.53226843E-03 -.61773528E-04 0.53584104E-03
   31.7557 0.55145920E-03 -.10350629E-03 0.56108896E-03
   31.8534 0.55800285E-03 -.20797533E-03 0.59550058E-03
   31.9511 0.56872290E-03 -.25391034E-03 0.62282919E-03
