     FRE.     REAL.    IMAG.    AMP.
   26.5771 -.15670083E-03 -.10234987E-03 0.18716475E-03
   26.6748 -.11241182E-03 0.13454563E-03 0.17532524E-03
   26.7725 -.37768052E-03 0.27648690E-04 0.37869121E-03
   26.8702 -.10762228E-03 0.11882512E-03 0.16031832E-03
   26.9679 -.17804773E-03 0.33560031E-03 0.37990601E-03
   27.0656 -.50271983E-03 -.19246471E-03 0.53830282E-03
   27.1634 0.24044608E-04 0.40575565E-03 0.40646744E-03
   27.2611 -.56588370E-03 0.31794043E-04 0.56677614E-03
   27.3588 -.62935214E-04 0.17187902E-03 0.18303889E-03
   27.4565 -.41833695E-03 0.41666339E-03 0.59043558E-03
   27.5542 -.16504555E-03 0.19442661E-03 0.25503282E-03
   27.6519 -.18042847E-03 0.43275140E-03 0.46885840E-03
   27.7496 -.50015934E-03 0.25133759E-03 0.55975886E-03
   27.8473 0.37811576E-04 0.36477012E-03 0.36672465E-03
   27.9450 -.38733860E-03 0.39412294E-03 0.55259757E-03
   28.0427 -.32042948E-03 0.16179575E-03 0.35896088E-03
   28.1405 -.29267929E-03 0.32674032E-03 0.43865750E-03
   28.2382 -.47587903E-03 0.23103022E-03 0.52899512E-03
   28.3359 0.82784180E-04 0.26044456E-03 0.27328482E-03
   28.4336 -.26139888E-03 0.31394477E-03 0.40852258E-03
   28.5313 0.37170059E-04 0.11039748E-03 0.11648698E-03
   28.6290 -.24567283E-03 0.27267751E-03 0.36702611E-03
   28.7267 -.16149631E-03 0.19467861E-03 0.25294430E-03
   28.8244 -.48724429E-04 0.27093478E-03 0.27528117E-03
   28.9221 -.39200109E-03 0.18685158E-03 0.43425610E-03
   29.0198 -.47493559E-04 0.10923739E-03 0.11911526E-03
   29.1176 -.29523723E-03 0.32409618E-03 0.43841003E-03
   29.2153 -.26586329E-05 0.18727884E-03 0.18729772E-03
   29.3130 -.70847382E-04 0.39622537E-03 0.40250950E-03
   29.4107 -.19482372E-03 0.14786923E-03 0.24458452E-03
   29.5084 -.72990304E-04 0.28091206E-03 0.29023984E-03
   29.6061 -.16869625E-03 0.40032013E-03 0.43441297E-03
   29.7038 0.17041060E-04 0.18467463E-03 0.18545921E-03
   29.8015 -.78870100E-04 0.38102374E-03 0.38910098E-03
   29.8992 -.12749652E-03 0.12082592E-03 0.17565383E-03
   29.9969 -.15604069E-05 0.34964315E-03 0.34964664E-03
   30.0947 -.90525056E-04 0.23093742E-03 0.24804613E-03
   30.1924 0.49897590E-04 -.74520517E-05 0.50450992E-04
   30.2901 0.12049447E-04 0.16485974E-03 0.16529950E-03
   30.3878 -.71235081E-04 0.11739830E-03 0.13732006E-03
   30.4855 0.13750557E-04 0.90784117E-04 0.91819573E-04
   30.5832 -.20144900E-03 0.23668144E-03 0.31080510E-03
   30.6809 -.10963405E-03 0.33215041E-04 0.11455507E-03
   30.7786 -.17432215E-03 -.37348068E-05 0.17436215E-03
   30.8763 -.92449249E-04 0.38234633E-04 0.10004375E-03
   30.9740 -.52937576E-04 0.68650726E-04 0.86690881E-04
   31.0718 -.16416550E-03 0.35452864E-04 0.16795004E-03
   31.1695 -.15763327E-03 0.10286720E-03 0.18822834E-03
   31.2672 -.17698208E-03 0.17346327E-03 0.24781478E-03
   31.3649 -.16462561E-03 -.58393971E-05 0.16472915E-03
   31.4626 -.34702844E-04 0.34820935E-03 0.34993433E-03
   31.5603 -.36783059E-03 0.53865864E-04 0.37175379E-03
   31.6580 -.27737164E-03 0.17467653E-03 0.32779097E-03
   31.7557 -.15922496E-03 0.22448281E-03 0.27521831E-03
   31.8534 -.17946502E-03 0.12146549E-03 0.21670616E-03
   31.9511 -.17602975E-03 0.39112341E-03 0.42891025E-03
   32.0489 -.19171546E-03 0.11478117E-03 0.22344917E-03
   32.1466 -.87803259E-04 0.39440501E-03 0.40406029E-03
   32.2443 -.35903134E-03 0.25524528E-03 0.44051523E-03
   32.3420 -.13751505E-03 0.63063046E-04 0.15128561E-03
   32.4397 -.22308857E-03 0.40178036E-03 0.45956063E-03
   32.5374 -.16868183E-03 0.28750929E-03 0.33333938E-03
   32.6351 -.14734294E-03 0.35032746E-03 0.38005167E-03
   32.7328 -.13979938E-03 0.23625372E-03 0.27451720E-03
   32.8305 -.46281675E-04 0.25445188E-03 0.25862668E-03
   32.9282 -.24353787E-03 0.27426542E-03 0.36678632E-03
   33.0260 -.18938351E-03 0.23597645E-03 0.30257396E-03
   33.1237 -.26528282E-04 0.34729144E-03 0.34830318E-03
   33.2214 -.17671401E-03 0.21739761E-03 0.28015987E-03
   33.3191 -.32966752E-05 0.29677933E-03 0.29679763E-03
   33.4168 -.94614494E-04 0.28838811E-03 0.30351212E-03
   33.5145 -.24303261E-04 0.17749694E-03 0.17915304E-03
   33.6122 0.12710630E-04 0.32088047E-03 0.32113213E-03
   33.7099 -.19282928E-04 0.22394069E-03 0.22476936E-03
   33.8076 0.40135808E-04 0.18387027E-03 0.18819979E-03
   33.9053 -.49143277E-05 0.23720611E-03 0.23725702E-03
   34.0031 -.15313866E-04 0.22537303E-03 0.22589271E-03
   34.1008 0.12594072E-04 0.28920587E-03 0.28947997E-03
   34.1985 -.11952662E-03 0.13548305E-03 0.18067172E-03
   34.2962 0.95926400E-04 0.26692147E-03 0.28363525E-03
   34.3939 -.16083219E-03 0.28242185E-03 0.32500632E-03
   34.4916 0.64315864E-04 0.12693214E-03 0.14229651E-03
   34.5893 -.64163032E-04 0.15535331E-03 0.16808196E-03
   34.6870 -.56515946E-04 0.31013598E-04 0.64466236E-04
   34.7847 -.71179558E-04 0.15562425E-03 0.17112988E-03
   34.8824 -.15990759E-03 0.18836986E-03 0.24709036E-03
   34.9802 -.12036480E-04 0.13376682E-03 0.13430725E-03
   35.0779 -.79735531E-04 0.16864664E-03 0.18654609E-03
   35.1756 -.95446863E-04 0.99389341E-04 0.13779820E-03
   35.2733 -.14376406E-03 0.14648952E-03 0.20524932E-03
   35.3710 -.16545907E-03 0.14373410E-03 0.21917162E-03
   35.4687 -.47138841E-04 0.14761472E-03 0.15495862E-03
   35.5664 -.18673115E-03 0.90821930E-04 0.20764669E-03
   35.6641 -.15020391E-03 0.12499292E-03 0.19540840E-03
   35.7618 -.19505133E-03 0.18894942E-03 0.27156380E-03
   35.8595 -.19208952E-03 0.15578607E-03 0.24732100E-03
   35.9573 -.46644382E-04 0.19741240E-03 0.20284811E-03
   36.0550 -.18701227E-03 0.29207893E-04 0.18927940E-03
   36.1527 -.16743592E-03 0.23213132E-03 0.28621624E-03
   36.2504 -.23457612E-03 0.17101871E-03 0.29029872E-03
   36.3481 -.17408111E-03 0.19803991E-03 0.26367413E-03
   36.4458 -.22834106E-03 0.27235359E-03 0.35540978E-03
   36.5435 -.27728974E-03 0.28570465E-03 0.39814162E-03
   36.6412 -.12279041E-03 0.25482930E-03 0.28287002E-03
   36.7389 -.11885392E-03 0.23162831E-03 0.26034194E-03
   36.8366 -.19782325E-03 0.30668511E-03 0.36495176E-03
   36.9344 -.86510889E-04 0.30326023E-03 0.31535837E-03
   37.0321 -.14556685E-03 0.24906380E-03 0.28848308E-03
   37.1298 -.37024118E-04 0.31471413E-03 0.31688446E-03
   37.2275 -.14162902E-03 0.33014690E-03 0.35924331E-03
   37.3252 -.33121453E-05 0.29411336E-03 0.29413201E-03
   37.4229 -.10791903E-03 0.25941286E-03 0.28096538E-03
   37.5206 -.31812779E-04 0.30811146E-03 0.30974945E-03
   37.6183 -.47508574E-05 0.18073313E-03 0.18079556E-03
   37.7160 0.67625626E-06 0.25031829E-03 0.25031919E-03
   37.8137 -.17191371E-04 0.26389898E-03 0.26445836E-03
   37.9114 0.38557711E-04 0.27985687E-03 0.28250055E-03
   38.0092 -.37306520E-04 0.23510327E-03 0.23804480E-03
   38.1069 0.25821859E-04 0.21228321E-03 0.21384792E-03
   38.2046 -.22470809E-04 0.18309594E-03 0.18446967E-03
   38.3023 0.30581120E-05 0.13948538E-03 0.13951889E-03
   38.4000 -.50244795E-04 0.20365538E-03 0.20976190E-03
   38.4977 0.27437565E-04 0.21831562E-03 0.22003302E-03
   38.5954 -.17618722E-04 0.28742009E-03 0.28795958E-03
   38.6931 -.81336606E-04 0.15841532E-03 0.17807599E-03
   38.7908 -.30615116E-04 0.17180655E-03 0.17451297E-03
   38.8885 -.12549988E-03 0.13256764E-03 0.18254972E-03
   38.9863 -.29666566E-04 0.41360076E-04 0.50899518E-04
   39.0840 -.10387399E-04 0.21545161E-03 0.21570186E-03
   39.1817 -.35910911E-04 0.10850775E-03 0.11429578E-03
   39.2794 0.58746904E-04 0.58135134E-04 0.82649211E-04
   39.3771 -.22767588E-04 0.13269491E-03 0.13463396E-03
   39.4748 -.84178013E-04 0.34692475E-04 0.91046721E-04
   39.5725 -.10074028E-03 0.15949983E-03 0.18864994E-03
   39.6702 -.97049793E-04 -.34193246E-04 0.10289723E-03
   39.7679 -.12815400E-03 0.21095976E-03 0.24683491E-03
   39.8657 -.57324723E-04 0.16724733E-03 0.17679874E-03
   39.9634 -.25036666E-03 0.68792273E-04 0.25964560E-03
   40.0611 -.11121867E-03 0.18039515E-03 0.21192452E-03
   40.1588 -.13258052E-03 0.79200930E-04 0.15443569E-03
   40.2565 -.17023814E-03 0.20143915E-03 0.26373993E-03
   40.3542 -.15465877E-03 0.20532231E-03 0.25705367E-03
   40.4519 -.10029548E-03 0.20907038E-03 0.23188275E-03
   40.5496 -.14100326E-03 0.28501393E-03 0.31798563E-03
   40.6473 -.51862400E-04 0.25024576E-03 0.25556341E-03
   40.7450 -.11654344E-03 0.26346682E-03 0.28809224E-03
   40.8427 -.76652512E-04 0.20926226E-03 0.22285938E-03
   40.9405 -.59271475E-04 0.18700660E-03 0.19617486E-03
