0.101237E+02   0.52734   0.5441 0.887613E-04
0.101237E+02   0.60547   0.5441 0.743982E-04
0.101237E+02   0.78125   0.5441 0.113211E-02
0.101237E+02   0.93750   0.5441 0.294632E-01
0.101237E+02   1.42578   0.5441 0.235797E-04
0.101737E+02   0.52734   0.5414 0.887613E-04
0.101737E+02   0.60547   0.5414 0.736641E-04
0.101737E+02   0.78125   0.5414 0.109487E-02
0.101737E+02   0.93750   0.5414 0.282934E-01
0.101737E+02   1.42578   0.5414 0.222493E-04
0.102237E+02   0.52734   0.5388 0.887613E-04
0.102237E+02   0.60547   0.5388 0.729338E-04
0.102237E+02   0.78125   0.5388 0.105882E-02
0.102237E+02   0.93750   0.5388 0.271661E-01
0.102237E+02   1.40625   0.5388 0.212676E-04
0.102737E+02   0.52734   0.5361 0.887613E-04
0.102737E+02   0.60547   0.5361 0.722074E-04
0.102737E+02   0.78125   0.5361 0.102395E-02
0.102737E+02   0.93750   0.5361 0.260800E-01
0.102737E+02   1.40625   0.5361 0.203363E-04
0.103237E+02   0.52734   0.5335 0.887613E-04
0.103237E+02   0.60547   0.5335 0.714848E-04
0.103237E+02   0.78125   0.5335 0.990199E-03
0.103237E+02   0.93750   0.5335 0.250338E-01
0.103237E+02   1.38672   0.5335 0.196541E-04
0.103737E+02   0.52734   0.5310 0.887613E-04
0.103737E+02   0.60547   0.5310 0.707661E-04
0.103737E+02   0.78125   0.5310 0.957546E-03
0.103737E+02   0.93750   0.5310 0.240262E-01
0.103737E+02   1.38672   0.5310 0.190699E-04
0.104237E+02   0.52734   0.5284 0.887613E-04
0.104237E+02   0.60547   0.5284 0.700513E-04
0.104237E+02   0.78125   0.5284 0.925955E-03
0.104237E+02   0.93750   0.5284 0.230563E-01
0.104237E+02   1.38672   0.5284 0.184840E-04
0.104737E+02   0.52734   0.5259 0.887613E-04
0.104737E+02   0.60547   0.5259 0.693404E-04
0.104737E+02   0.78125   0.5259 0.895393E-03
0.104737E+02   0.93750   0.5259 0.221226E-01
0.104737E+02   1.34766   0.5259 0.171958E-04
0.104737E+02   1.36719   0.5259 0.180685E-04
0.105237E+02   0.52734   0.5234 0.887613E-04
0.105237E+02   0.60547   0.5234 0.686335E-04
0.105237E+02   0.78125   0.5234 0.865828E-03
0.105237E+02   0.93750   0.5234 0.212243E-01
0.105237E+02   1.36719   0.5234 0.177365E-04
0.105737E+02   0.52734   0.5209 0.887613E-04
0.105737E+02   0.60547   0.5209 0.679306E-04
0.105737E+02   0.78125   0.5209 0.837230E-03
0.105737E+02   0.91797   0.5209 0.205197E-01
0.105737E+02   1.36719   0.5209 0.173701E-04
0.106237E+02   0.52734   0.5185 0.887613E-04
0.106237E+02   0.60547   0.5185 0.672317E-04
0.106237E+02   0.78125   0.5185 0.809569E-03
0.106237E+02   0.91797   0.5185 0.198392E-01
0.106237E+02   1.36719   0.5185 0.169688E-04
0.106737E+02   0.52734   0.5160 0.887613E-04
0.106737E+02   0.60547   0.5160 0.665369E-04
0.106737E+02   0.78125   0.5160 0.782814E-03
0.106737E+02   0.91797   0.5160 0.191810E-01
0.106737E+02   1.32813   0.5160 0.160405E-04
0.106737E+02   1.34766   0.5160 0.167244E-04
0.107237E+02   0.52734   0.5136 0.887613E-04
0.107237E+02   0.60547   0.5136 0.658462E-04
0.107237E+02   0.78125   0.5136 0.756937E-03
0.107237E+02   0.91797   0.5136 0.185445E-01
0.107237E+02   1.34766   0.5136 0.164508E-04
0.107737E+02   0.52734   0.5112 0.887613E-04
0.107737E+02   0.60547   0.5112 0.651595E-04
0.107737E+02   0.78125   0.5112 0.731911E-03
0.107737E+02   0.91797   0.5112 0.179291E-01
0.107737E+02   1.34766   0.5112 0.161176E-04
0.108237E+02   0.52734   0.5089 0.887613E-04
0.108237E+02   0.60547   0.5089 0.644770E-04
0.108237E+02   0.78125   0.5089 0.707709E-03
0.108237E+02   0.91797   0.5089 0.173343E-01
0.108237E+02   1.30859   0.5089 0.150468E-04
0.108237E+02   1.34766   0.5089 0.157291E-04
0.108737E+02   0.52734   0.5065 0.887613E-04
0.108737E+02   0.60547   0.5065 0.637986E-04
0.108737E+02   0.78125   0.5065 0.684305E-03
0.108737E+02   0.91797   0.5065 0.167593E-01
0.108737E+02   1.32813   0.5065 0.153869E-04
0.109237E+02   0.52734   0.5042 0.887613E-04
0.109237E+02   0.60547   0.5042 0.631244E-04
0.109237E+02   0.78125   0.5042 0.661672E-03
0.109237E+02   0.91797   0.5042 0.162038E-01
0.109237E+02   1.28906   0.5042 0.142726E-04
0.109237E+02   1.32813   0.5042 0.150228E-04
0.109737E+02   0.52734   0.5019 0.887613E-04
0.109737E+02   0.60547   0.5019 0.624544E-04
0.109737E+02   0.78125   0.5019 0.639787E-03
0.109737E+02   0.91797   0.5019 0.156671E-01
0.109737E+02   1.26953   0.5019 0.140314E-04
0.109737E+02   1.32813   0.5019 0.145915E-04
0.110237E+02   0.52734   0.4997 0.887613E-04
0.110237E+02   0.60547   0.4997 0.617887E-04
0.110237E+02   0.78125   0.4997 0.618625E-03
0.110237E+02   0.91797   0.4997 0.151486E-01
0.110237E+02   1.32813   0.4997 0.141008E-04
